Key,Source,Context,Changes,English,French,German,Klingon,Spanish
treasure_raphael_offer,,Challenge Info,KgNone,"Dear Stranger,\nI've got the cold sweats and it won't be long. All I can think of in my final hour is if my son Joey is still alive. I have no reason to trust you but I have no choice. Crazy Jake has kidnapped him. In your hand is a map to one of my many secret supply caches. Promise me if you find it you'll help my son.\n\nI'm counting on you Raphael","Bonjour,\nJ'ai des sueurs froides et il ne me reste pas longtemps à vivre. Dans ma dernière heure, une seule pensée m'obsède : et si mon fils Joey était toujours en vie ? Je n'ai aucune raison de te faire confiance, mais je n'ai pas d'autre choix. Jake le cinglé l'a enlevé. Tu as entre les mains la carte vers l'une de mes nombreuses cachettes secrètes de provisions. Promets-moi que si tu la trouves, tu iras aider mon fils.\n\nJe compte sur toi, Raphael.","Lieber Fremder!\nDer kalte Schweiß ist ausgebrochen, jetzt dauert es nicht mehr lange. In meinen letzten Momenten kann ich nur daran denken, ob mein Sohn Joey noch lebt. Ich habe keinen Grund, dir zu vertrauen, aber mir bleibt nichts anderes übrig. Crazy Jake hat ihn entführt. Du hältst eine Karte zu einem meiner vielen geheimen Vorratslager in Händen. Versprich mir, dass du meinem Sohn helfen wirst, wenn du es findest.\n\nIch zähle auf dich! Raphael",,"Querido/a extraño/a:\nTengo escalofríos y no duraré mucho más. Todo lo que puedo pensar en mis últimos momentos es si mi hijo Joey seguirá vivo. No tengo razones para confiar en ti, pero tampoco tengo alternativa. Jake el Loco lo secuestró. En las manos tienes un mapa que te llevará hacia uno de mis muchos escondites de suministros secretos. Prométeme que si lo encuentras, ayudarás a mi hijo.\n\nCuento contigo, Raphael."
treasure_raphael_subtitle,,Challenge Info,KgNone,Raphael's Treasure Map,La carte au trésor de Raphael,Raphaels Schatzkarte,,Mapa del tesoro de Raphael
tutorialTipQuest01_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,生き抜くための一歩,Started Basics of Survival,Erste Grundlagen für das Überleben,,Supervivencia básica comenzada
tutorialTipQuest02_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,探求への旅,Quest Tracking,Quests verfolgen,,Progreso de misiones
skillPointTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Spending Skill Points,Dépense de points de compétence,Fertigkeitspunkte verteilen,,Gastar puntos de habilidad
Tip_keyword,,Keywords,KeyTrunk FrNone GrNone KgNone SpNone,Tip,Astuce,Tipp,,Consejo
gunAssemblyTip,,Popup Tip,EnChanged,銃や電動ツールを組み立てたり、より良いパーツでアップグレードするには、全てのパーツをインベントリに持ち、設計図も読んでおく必要があります。それを作るには、インベントリから1つのパーツを選択し[[ff6347]組立て[-]]ボタンをクリックします。これらのレシピはクラフトメニューに表示されません。,To assemble a Gun or Motorized Tool or upgrade it with better parts you must have all the parts in your inventory and have read the schematic. Build it by selecting the part in your inventory and clicking on the “Assemble” action. These recipes will not appear in Crafting menus.,"Um Waffen oder motorisierte Werkzeuge zusammenzusetzen, musst du in deinem Inventar über alle Teile verfügen und das Rezept gelesen haben. Baue, indem du das Teil in deinem Inventar auswählst und die Aktion „Zusammensetzen“ anklickst. Diese Rezepte erscheinen nicht in den Fertigungs-Menüs.",,"Para armar herramientas motorizadas o pistolas, debes tener todas las piezas en tu inventario y haber leído las instrucciones. Construye lo que quieras seleccionando la pieza en tu inventario y haciendo clic en la acción ""Armar"". Estas instrucciones no aparecerán en los menús de fabricación."
gunAssemblyTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,アイテムの組立て,Item Assembly,Gegenstand zusammensetzen,,Armado de objeto
airDropTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,空からの補給物資は、正午頃に周辺に投下されます。飛行機の音を聞いたら、オレンジ色の煙を目で追って飛行機から投下された箱を見つけてください。,Air Supply Drops can happen around mid-day. Listen for the airplane and follow the orange smoke to find the crate the plane drops. You can also find supply crates marked on your map if the mark air drops option is enabled.,"Abwürfe von Vorräten können zur Mittagszeit vorkommen. Horche nach den Flugzeugen und folge dem orangefarbenen Rauch, um die Kisten zu finden, die die Flugzeuge fallen gelassen haben. Du kannst Vorratskisten auch auf deiner Karte finden, wenn die Funktion „Abwürfe aus der Luft markieren“ aktiviert ist.",,La entrega aérea de suministros puede suceder alrededor del mediodía. Localiza el zumbido del avión y sigue el humo naranja para encontrar la caja de suministros. También puedes encontrar cajas de suministros en tu mapa si la opción marcar suministros aéreos está activada.
airDropTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,空中投下,Air Drops,Abwurf aus der Luft,,Suministros aéreos
harvestTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,骨のナイフ([00ff00]Bone Shiv[-])か刃物を使って動物の皮([00ff00]Animal Hide[-])を剥いで肉([00ff00]Raw Meat[-])や骨([00ff00]Large Bone[-])を手に入れましょう。またレンチ([00ff00]Wrench[-])を使って車や機械部品を解体する時も同様です。仕事に最適なツールを使って、より大きな利益を手に入れましょう。,Use a Bone Shiv or Bladed Weapon to skin an animal and receive bonus resources. This is also true when using a wrench to break down cars or mechanical items. Use the best tool for the job and get bigger rewards.,"Verwende eine Knochenklinge oder eine Klingenwaffe, um ein Tier zu häuten und Bonusrohstoffe zu erhalten. Dies gilt auch für das Verwenden eines Schraubenschlüssels, um Autos oder mechanische Gegenstände auseinanderzubauen. Verwende das beste Werkzeug für die Tätigkeit und erhalte größere Belohnungen.",,Utiliza un pincho de hueso o un arma de hoja para despellejar a un animal y recibir bonos. Esto también sucede cuando usas una llave inglesa para romper coches u objetos mecánicos. Utiliza la mejor herramienta para el trabajo y obtén recompensas mejores.
harvestTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,資源の採集,Harvesting Resources,Rohstoffe abbauen,,Recolección de recursos
forgeTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,鍛造炉([00ff00]Forge[-])はレシピを作るために金属や資源を溶かして使います。レシピは鍛造炉に溶かした資源を使って作ります。インベントリのアイテムは使いません。金床([00ff00]Anvil[-])、るつぼ([00ff00]Crucible[-])または工具と金型セット([00ff00]Tool And Die Set[-])を鍛造炉にセットしてレシピを解除します。陣地の主張内のワークステーションを拾うには[ff6347]Eキー[-]を長押しします。,"Forges are used to smelt metals and resources to craft recipes. Recipes can only be crafted at the forge using the smelted resources - not items from your inventory. Unlock more recipes in the forge by adding an anvil, crucible or tool and die set. Hold E to pick up Workstations within your land claim area.",,,
forgeTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,鍛造炉,Forges,,,
campfireTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,キャンプファイア([00ff00]Campfire[-])は暖かさを保ち、調理、水の浄化や簡単な調合に使えます。使用するには、燃料に木([00ff00]Wood[-])か可燃物を置いてインベントリに全てのレシピの材料を持っておく必要があります。鍋([00ff00]Cooking Pot[-])、焼き網([00ff00]Cooking Grill[-])かビーカー([00ff00]Beaker[-])をキャンプファイアの道具にセットすれば、さらにいっそうレシピが作れるようになります。陣地の主張内のワークステーションを拾うには[ff6347]Eキー[-]を長押しします。,"Campfires are used to keep you warm, cook food, purify water and for simple chemistry. You must place wood or burnable objects in the fuel slots to use it and have all recipe ingredients in your inventory. Craft even more recipes in the campfire by adding a cooking pot, cooking grill or beaker in the utensils slot. Hold E to pick up Workstations within your land claim area.",,,
campfireTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,キャンプファイア,Campfires,Lagerfeuer,,Fogatas
bedrollTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,寝袋([00ff00]Bedroll[-])を置くとコンパスと地図にベッドアイコンが表示されます。これは家に戻る道案内となります。もし死んだ時は、復活地点として機能します。1つの寝袋しか機能しないので、最後に設置した寝袋が機能するようになります。,When you place a Bedroll you'll see a Bed Icon on your compass and map. This will lead you back to your home and will act as a re-spawn point if you die. You can only have one bedroll active so your last placed bedroll is your active bedroll.,"Wenn du einen Schlafsack auslegst, erscheint ein Bett-Symbol auf deinem Kompass und deiner Karte. Dies wird dich zurück nach Hause führen, und außerdem wirst du hier wiedererscheinen, falls du stirbst. Du kannst immer nur einen Schlafsack verwenden, daher ist der zuletzt platzierte dein „aktiver“ Schlafsack.",,"Cuando coloques un saco de dormir, verás el ícono de una cama en tu brújula y en tu mapa. Esto te guiará de nuevo a tu casa y funcionará como punto de reaparición si mueres. Solo puedes tener un saco de dormir activo, así que el último que hayas colocado es tu saco activo."
bedrollTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,寝袋,Bedroll,Schlafsack,,Saco de dormir
workbenchTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,作業台([00ff00]Workbench[-])は、全てのバックパック内のレシピだけでなく高度なレシピを解除して、より多くのアイテムを作ることができるようになります。インベントリに全てのレシピの材料を持っている場合は、クラフトキューに入れて離れることもできますしクラフトキューを開いたまま使用することもできます。クラフトスキルから100ポイントを上限に、同じ単一部品を組み合わせて品質の改善ができます。陣地の主張内のワークステーションを拾うには[ff6347]Eキー[-]を長押しします。,"Not only does the Workbench have all the backpack recipes it also unlocks advanced recipes, allowing you to craft more items. If you have all recipe ingredients in your inventory you can queue up a craft action and walk away keeping your main crafting queue open for use. You can also combine and improve similar single part items by up to 100 quality points above your crafting skill. Hold E to pick up Workstations within your land claim area.",,,
workbenchTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,作業台,Workbench,Werkbank,,Mesa de trabajo
cementMixerTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,セメントミキサー([00ff00]Cement Mixer[-])は、より強固な基地の壁を建築するための生コンクリート([00ff00]Concrete Mix[-])やアスファルト([00ff00]Asphalt[-])が作れたり、岩を砂に粉砕するのに役立ちます。ここでレシピを作るには、インベントリに全ての材料を持っていなくてはなりません。陣地の主張内のワークステーションを拾うには[ff6347]Eキー[-]を長押しします。,The Cement Mixer helps you craft concrete and asphalt to make stronger base walls and can mill rocks into sand. To craft recipes here you must have all ingredients in your inventory. Hold E to pick up Workstations within your land claim area.,,,
cementMixerTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,セメントミキサー,Cement Mixer,Zementmischer,,Hormigonera
chemistryStationTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,化学作業台([00ff00]Chemistry Station[-])では、追加の化学薬品、液体や化合物を作ることが可能になります。幾つかのレシピは、キャンプファイア([00ff00]Campfire[-])でも得られますが、化学作業台は必要な資源が少なくてすみます。ここでレシピを作るには、インベントリに全ての材料を持っていなくてはなりません。陣地の主張内のワークステーションを拾うには[ff6347]Eキー[-]を長押しします。,"The Chemistry Station enables you craft additional chemicals, liquids and compounds. While some recipes are also available at a Campfire the Chemistry Station requires fewer resources. To craft recipes here you must have all ingredients in your inventory. Hold E to pick up Workstations within your land claim area.",,,
chemistryStationTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,化学作業台,Chemistry Station,Chemiestation,,Estación de química
alternateAmmoTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,幾つかの武器には、2つ以上の弾薬があります。武器を装備して[ff6347]Rキー[-]を長押しすると、装填可能な弾薬が表示されます。,Some weapons have more than one ammo type. Equip the weapon and hold the reload action to see and load the possible ammo types for a weapon.,"Einige Waffen funktionieren mit mehr als einem Munitionstyp. Halte die Aktion „Nachladen“, um die möglichen Munitionstypen für eine Waffe anzusehen und zu laden.",,Algunas armas cuentan con más de un tipo de munición. Mantén pulsada la acción de recargar para ver y cargar los tipos posibles de munición de un arma.
alternateAmmoTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,代わりの弾薬,Alternate Ammo,Munitionstyp wechseln,,Munición alternativa
augmentGunsTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,銃のレシピを読むと、懐中電灯([00ff00]Flashlight[-])を銃に拡張できます。インベントリの銃を選択して、[[ff6347]組立て[-]]ボタンをクリックし、懐中電灯をスロットにドラッグして作ります。これらのレシピはクラフトメニューに表示されません。,"Guns can be augmented with Flashlights once you have read the gun recipe. Build them by selecting the gun in your inventory, click the “Assemble” action and drag the flashlight into the slot. These recipes will not appear in the Crafting menus.","Waffen können durch Anbringen einer Taschenlampe verbessert werden, sobald du das Waffenrezept gelesen hast. Baue, indem du die Waffe in deinem Inventar auswählst, die Aktion „Zusammensetzen“ anklickst und die Taschenlampe in den Slot ziehst. Diese Rezepte erscheinen nicht in den Fertigungs-Menüs.",,"Puedes mejorar las pistolas con linternas después de leer la receta de la pistola. Mejora tu pistola seleccionándola en tu inventario, haz clic en la acción ""Armar"" y arrastra la linterna a la ranura. Estas instrucciones no aparecerán en los menús de fabricación."
augmentGunsTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,銃の拡張,Augment Guns,Waffen verbessern,,Pistolas mejoradas
farmingTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,土を耕した土へとアップグレードするには、クワ([00ff00]Garden Hoe[-])を持ちながら右クリックをします。土を耕したら作物の種を持って右クリックで作付けできます。クワと肥料([00ff00]Fertilizer[-])を使って耕した土をアップグレードすると肥沃な土が作れます。それは生産を高め、さらにいっそう作物が収穫できます。最近燃え尽きた地域には、所々に肥沃な土壌が点在し、シャベル([00ff00]Shovel[-])で掘って手に入れることができます。,Use the secondary action while holding a Garden Hoe to upgrade dirt to fertile dirt. Once the dirt is fertile you can use the secondary action while holding a seed to plant crops. Upgrade fertile dirt using a Garden Hoe and Fertilizer to make fertilized dirt which yields even more crops from plants. Areas that have burned down recently may have some fertile spots that you can harvest with a shovel.,,,
farmingTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,農業,Farming,Ackerbau,,Agricultura
firstAidTip,,Popup Tip,EnChanged,治療アイテムは手に持って左クリックで使います。包帯([00ff00]Bandage[-])と救急箱([00ff00]First Aid Kit[-])は、止血に使います。応急用包帯(First Aid Bandage)と救急箱は治癒もします。それらは、右クリックで他のプレイヤーに施すことができます。,Use medical items by holding them and using the primary action. Bandages and First Aid Kits are used to stop bleeding. First Aid Bandages and First Aid Kits also heal you. Apply those to other players using the secondary action.,"Heile dich oder stoppe eine Blutung, indem du die primäre Aktion benutzt, während du einen Verband, Erste-Hilfe-Verband, Verbandskasten oder Blutbeutel in der Hand hältst. Du kannst andere heilen, indem du die sekundäre Aktion benutzt, während du diese Gegenstände hältst.",,"Cúrate o para la hemorragia con un vendaje, un vendaje de primeros auxilios, un botiquín de primeros auxilios o una bolsa de sangre y la acción primaria. Cura a los demás con los mismos objetos pero a través de la acción secundaria."
firstAidTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,応急手当,First Aid,Erste Hilfe,,Primeros auxilios
waterTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,右クリックで川や湖の水を素手で飲むことができます。この水源は浄化されておらず、赤痢に罹るリスクがあることに注意してください。キャンプファイア([00ff00]Campfire[-])で水を沸かすには、空き缶([00ff00]Empty Can[-])かガラス瓶([00ff00]Glass Jar[-])に右クリックで水を汲むのがいいでしょう。,You can drink water from rivers and lakes with your bare hands using the secondary action. Be warned this water is not purified and you run the risk of contracting dysentery. Boiling water at a campfire is best with an empty can or glass jar which can be filled at water sources using the secondary action.,"Du kannst nur mit deinen Händen Wasser aus Flüssen und Seen trinken, indem du die sekundäre Aktion einsetzt. Aber Vorsicht – dieses Wasser ist nicht trinkbar gemacht und es besteht die Gefahr, dass du an Dysenterie erkrankst. Du kochst Wasser am besten über dem Lagerfeuer mit einer leeren Dose oder einem Glaskrug, die an Wasserquellen gefüllt werden können, indem die sekundäre Aktion benutzt wird.",,Puedes beber agua de ríos y lagos con tus manos a través de la acción secundaria. Ten en cuenta que esta agua no está purificada y corres el riesgo de contraer disentería. Es mejor usar una lata vacía o una jarra de cristal para hervir el agua en una fogata; ambos recipientes se pueden llenar en fuentes de agua usando la acción secundaria.
waterTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,飲み水,Water,Wasser,,Agua
hotWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,もし熱すぎる場合は衣服を脱ぐか、植物繊維の帽子([00ff00]Plant Fiber Hat[-])やバンダナ([00ff00]Bandana[-])ような冷却効果のある衣服を着用するのが有効です。全ての衣服は調べてみることで、保温か冷却効果のどちらを持っているかが分かります。体を濡らしたり、紅茶のようなもの([00ff00]Red Tea[-])を飲んだり、日陰や隠れれる場所に入ってとどまったり、火の近くに立たないのも同様に有効です。,"If you're overheating, you can combat this by removing clothing or by only wearing items with a negative insulation value like the plant fiber hat or a bandana. All clothing has a positive or negative insulation value you can see by examining it. You can also get wet, drink liquids like red tea, stay in the shade or in a shelter and don’t stand close to open fires. And lastly avoid activity that consumes stamina which warms the player.","Wenn du überhitzt bist, kannst du dagegen angehen, indem du Kleidung ablegst, oder nur solche Gegenstände trägst, die einen negativen Wärmedämmungswert haben, wie der Pflanzenfaserhut oder ein Kopftuch. Jedes Kleidungsstück hat einen positiven oder negativen Wärmedämmungswert, den du siehst, wenn du es untersuchst. Du kannst auch versuchen, nass zu werden, Flüssigkeiten wie roten Tee zu trinken oder im Schatten oder einem Unterschlupf zu bleiben. Und du solltest es vermeiden, zu nahe an offenen Feuern zu stehen. Vermeide außerdem Aktivitäten, die Ausdauer verbrauchen, da diese dich aufwärmen.",,"Si te estás recalentando, puedes contrarrestar el efecto si te quitas algo de ropa o usas objetos con un valor de aislamiento negativo como sombreros de fibra vegetal o una bandana. Toda la ropa tiene un valor de aislamiento positivo o negativo que puedes aprender al examinar las prendas. También puedes mojarte, beber líquidos como el té rojo, quedarte en la sombra o en un refugio y mantenerte alejado del fuego. Por último, evita actividades que consuman resistencia, ya que esto eleva la temperatura del jugador."
hotWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,暑い日差し,Hot Weather,Heißes Wetter,,Clima caluroso
coldWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,もし寒い場合はより多くの衣服を着るか、パッファーコート([00ff00]Puffer Coat[-])のような保温効果のある衣服を着用するのが有効です。全ての衣服は調べてみることで、保温か冷却効果のどちらを持っているかが分かります。火の近くに立ったり、コーヒー([00ff00]Coffee[-])を飲んだり、体を濡らさないようにしたり、冷却効果のある服を着替えたりするのも有効です。最後にスタミナを消費する活動も体を温めてくれます。,"If you’re getting cold, you can combat this by wearing more clothing or by only wearing items with a positive insulation value like the puffer coat. All clothing has a positive or negative insulation value you can see by examining it. You can also stand near fires, get indoors, drink coffee, stay dry and change clothing that has a negative insulation value. And lastly do activity that consumes stamina which warms the player.","Wenn dir kalt wird, kannst du dagegen angehen, indem du mehr Kleidung anlegst oder nur solche Gegenstände trägst, die einen positiven Wärmedämmungswert haben, wie der Puffermantel. Jedes Kleidungsstück hat einen positiven oder negativen Wärmedämmungswert, den du siehst, wenn du es untersuchst. Du kannst dich auch in die Nähe eines Feuers stellen, ein Gebäude aufsuchen, Kaffee trinken, darauf achten, trocken zu bleiben, und Kleidung ablegen, die einen negativen Wärmedämmungswert hat. Betreibe außerdem Aktivitäten, die Ausdauer verbrauchen, da diese dich aufwärmen.",,"Puedes ponerte más ropa u objetos con un valor de aislamiento positivo, como un abrigo acolchado, para combatir el frío. Toda la ropa tiene un valor de aislamiento positivo o negativo que puedes aprender al examinar las prendas. También puedes pararte cerca de fuegos, quedarte en interiores, beber café, mantenerte seco y cambiarte la ropa que tenga un aislamiento negativo para contrarrestar los efectos del frío. Por último, realiza actividades que consuman resistencia, ya que esto eleva la temperatura del jugador."
coldWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,寒空,Cold Weather,Kaltes Wetter,,Clima frío
traderTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,商人は旗と裏切りのジョエルの看板を掲げたホワイトリバーの開拓地で見つけることができます。商品はトークン([00ff00]Duke's Casino Token[-])で売買できます。所持金額はインベントリの上の隅に表示されます。商人は、商品を定期的に補充します。また彼らはレベルとパークに基づいて秘密の隠し金庫から特別な商品を提示します。幾つかの商品は、セットでのみ売買することができます。商人は夜明けから夕暮れまで営業しています。物々交換のスキルと秘密の隠し金庫のパークに投資して商人とより良い関係を築きましょう。,Traders can be found in the world at White River Settlements marked by a Flag and a Traitor Joel’s sign. Items can be bought and sold with Duke Coins. You can see your total cash in the upper corner of your inventory. Traders will restock items periodically. They also have a secret stash which offers special items based on your level and perks. Some items can only be bought or sold in bundles. Traders are open for business between dawn and dusk. Invest in the Barter skill and Secret Stash perk to do better with traders.,"Händler kannst du in den Siedlungen von White River finden, sie sind mit einer Fahne und einem „Traitor Joel“-Symbol markiert. Gegenstände können durch den Einsatz von Duke-Jetons ge- und verkauft werden. In der oberen Ecke deines Inventars siehst du die Summe deines Vermögens. Händler füllen ihren Vorrat an Gegenständen in gewissen Abständen wieder auf. Abhängig von deinem Level und deinen Eigenschaften zeigen sie dir auch einen Geheimvorrat, in dem du besondere Gegenstände finden kannst. Manche Gegenstände können nur in bestimmten Stückzahlen ge- oder verkauft werden. Händler bieten ihre Ware zwischen Morgen- und Abenddämmerung an. Investiere in die Fertigkeit „Handeln“ und die Eigenschaft „Geheimvorrat“, um dich im Umgang mit Händlern besser zu stellen.",,"Puedes encontrar vendedores en los asentamientos del Río Blanco, marcados por una bandera y un cartel de Joel el Traidor. Puedes vender y comprar objetos con monedas Duke. Puedes ver el dinero total en la esquina superior de tu inventario. Los vendedores renovarán sus objetos de forma periódica. También tienen una reserva secreta con objetos especiales que te los ofrecerán según tu nivel y tus beneficios. Algunos objetos solo se pueden comprar o vender en lotes. Los vendedores están disponibles entre el alba y el anochecer. Mejora tu habilidad de negociación e invierte en tu beneficio de reservas secretas para lograr mejores tratos con los vendedores."
traderTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,商人,Traders,Händler,,Vendedores
vendingMachineTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,自動販売機には3種類あります。街の店舗で見つかる飲料販売機、商人の拠点で見つかる賃貸型販売機と商人の秘密の隠し金庫からしか手に入れることのできない自分専用の販売機([00ff00]Player Vending Machine[-])です。全ての自動販売機は、この世界で見つけるか、商品取引で手にしたトークン(Duke's Casino Token)を使います。インベントリの右上に販売価格が表示されます。ＮＰＣは賃貸型販売機から購入することができるので、常に商品を並べ値段を高すぎないようにすることが賢明です。,"There are three types of vending machines: beverage vending machines found at stores, rentable vending machines found at Trader Settlements, and player owned vending machines which can only be acquired through a Trader’s Secret Stash. All vending Machines use Duke Coins which can be found in the world or acquired through selling items to Traders. You can see how much money you have in the upper right of your inventory. NPCs can purchase from your rented vending machine so it’s wise to keep it well stocked and not mark up the items too high.","Es gibt drei verschiedene Sorten von Automaten: Getränkeautomaten in Läden, mietbare Warenautomaten in Händlersiedlungen und Warenautomaten, die Spielern gehören – letztere bekommt man nur aus dem Geheimvorrat eines Händlers. Für alle Automaten braucht man Duke-Jetons, die man in der Welt finden oder durch den Verkauf von Gegenständen an Händler erhalten kann. Du kannst in der oberen rechten Ecke deines Inventars sehen, wie viel Geld du hast. NPC (Nichtspielercharaktere) kaufen Gegenstände aus deinen gemieteten Warenautomaten, deswegen solltest du darauf achten, dass diese immer gut gefüllt und die Preise nicht zu hoch sind.",,"Hay tres tipos de máquinas expendedoras: las máquinas de bebidas, que se encuentras en tiendas; las máquinas de alquiler, que se encuentran en el asentamiento de los vendedores; y las máquinas que son propiedad de jugadores, que solo se pueden adquirir a través de la reserva secreta de un vendedor. Todas las máquinas expendedoras utilizan monedas Duke, que se pueden encontrar en el mundo o se pueden adquirir al vender objetos a los vendedores. Puedes ver el dinero que tienes en la esquina superior de tu inventario. Los PNJ también pueden comprar objetos en las máquinas expendedoras que alquiles, por lo que es recomendable tenerlas bien provistas y que los precios no sean demasiado altos."
vendingMachineTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,自動販売機,Vending Machines,Automaten,,Máquinas expendedoras
treasureMapTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,宝の地図は、本当に素晴らしい戦利品へ導きます。宝のクエストを読んで承諾すると、宝のアイコンが地図とコンパスに表示されます。このアイコンを目指して進むと、近づいた時に赤く点滅するようになります。コンパスのアイコンが点滅している時は、その場所を掘り起こして確かめてみてください。宝箱は、通常2～3mの下に埋まっています。トレジャーハンターのパークに投資して宝探しを容易にしましょう。,Treasure maps can lead to really great loot. If you read and accept a Treasure Quest the map and compass will be marked with a treasure icon. Follow this icon and when you get close it will flash red. Make sure you are digging in the area when the compass icon is flashing red. Treasure is usually buried 2-3 meters’ underground. Invest in the Treasure Hunter Perk to make treasure hunting easier to find.,"Schatzkarten können dich zu wirklich toller Beute führen. Wenn du eine Schatzquest liest und annimmst, erscheint auf der Karte und dem Kompass ein Schatzsymbol. Folge diesem Symbol – wenn du dich dem Schatz näherst, beginnt es, rot zu blinken. Grabe in dem Gebiet, in dem das Symbol auf dem Kompass rot blinkt. Schätze sind meistens etwa 2 bis 3 Meter tief vergraben. Investiere in die Eigenschaft „Schatzsucher“ und die Schatzsuche wird dir leichter fallen.",,"Los mapas del tesoro te pueden llevar a botines fenomenales. Si lees y aceptas una misión de tesoro, aparecerá un icono de tesoro en el mapa y en la brújula. Sigue este ícono y verás que cuando estés cerca, empezará a parpadear en color rojo. Asegúrate de que estás cavando en la zona donde el ícono de la brújula parpadea en color rojo. Los tesoros suelen estar enterrados a unos 2 o 3 metros. Mejora tu beneficio de cazador de tesoros para que sea más fácil encontrarlos."
treasureMapTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,宝の地図,Treasure Maps,Schatzkarten,,Mapas del tesoro
miningTip,,Popup Tip,,全てのバイオームには、鉄鉱石と全ての鉱石が稀に埋蔵している可能性があります。各バイオームは地下深くに、そのバイオームに優位な鉱石を見つけることができます。バイオームごとの特別な鉱石は、雪原と荒野に硝酸塩([00ff00]Nitrate Powder[-])、楓と松林の森に鉛([00ff00]Lead[-])、平原と焼けた森に石炭([00ff00]Lump of Coal[-])、砂漠に油頁岩([00ff00]Oil Shale[-])があります。地面や地図で淡い茶色の砂利が点在していないか調べ、そこを掘り下げて資源の鉱脈を見つけましょう。粘土の塊([00ff00]Lump of Clay[-])は、地面の表面が所々茶色になっているところで見つけることができます。,"All biomes have iron ore and a rare chance for all ores. Each biome has a predominate ore which can be found in that biome at great depths. Special ores per biome are nitrate in snow and wasteland, lead in the maple and pine forests, coal in the plains and burnt forests, and oil shale in the desert. Look for light brown gravel spots on the ground or the map and dig down from there to find the resource veins. Clay can be seen as a medium brown spot on the surface.",,,
miningTip_title,,Popup Tip,,採掘,Mining,Bergbau,,Minería
